,Chart Artist Name,Spotify Artist Name,Chart Song Name,Spotify Song Name,Lev Dist,Predicted URL,Debut Year,Debut Date
5206,Sugarloaf/Jerry Corbetta,Jerry Corbetta,"Don't Call Us, We'll Call You","Don't Call Us, We'll Call You",10.0,https://open.spotify.com/track/0ta0JX1YpYsiFFnI4QYesk,1974,12/7/74
5222,Johnny T. Angel,Ricky Valance,Tell Laura I Love Her,Tell Laura I Love Her,10.0,https://open.spotify.com/track/7FuShQ6zXGOT0VXzM1zJcn,1974,6/8/74
749,Hector Montaner,Sonido Mazter,Amor Del Bueno,Amor Del Bueno,10.0,https://open.spotify.com/track/3JUMQv0kaoepCbF6IuGyKe,2005,4/16/05
5223,The Spinners,Marvin Sease,I'm Coming Home,I'm Coming Home,10.0,https://open.spotify.com/track/29Mrlr3ivGj666wNovf4Qz,1974,5/25/74
5226,Crystal Gayle,Jinsang,Restless,Restless,10.0,https://open.spotify.com/track/6JfrV3NDc9eCUPM3osbwOc,1974,6/29/74
2016,Yo-Yo,Inner City,Ain't Nobody Better,Ain't Nobody Better,10.0,https://open.spotify.com/track/4qq02mbeGier8nfa1L3I77,1991,9/7/91
7037,Eydie Gorme,Poppy Stream,I Want You To Meet My Baby,I Want You To Meet My Baby,10.0,https://open.spotify.com/track/6Bj0WbqbYCcAVzEU6r4Mr2,1964,7/25/64
2318,Tyler Collins,Pablo Cruise,Whatcha Gonna Do?,Whatcha Gonna Do?,10.0,https://open.spotify.com/track/6SMR0XI8a1D6gEpMTIju2y,1989,11/4/89
6874,Roy Drusky,Thomas East,Slippin' Around,Slippin' Around,10.0,https://open.spotify.com/track/04KU6LUw1nvRRWoZap8s3x,1965,12/4/65
5555,Buddy Alan,Patoranking,I'm In Love,I'm In Love,10.0,https://open.spotify.com/track/1V9xax1XoP0YpVp941UHJt,1972,7/29/72
7062,Roy Clark,Buddy Jewell,Through The Eyes Of A Fool,Through The Eyes Of A Fool,10.0,https://open.spotify.com/track/5pvaReRdTmNcF14zH9RyhJ,1964,2/8/64
7066,Jim and Monica,Jan Cézar,Slipin' And Slidin',Slipin' and Slidin',10.0,https://open.spotify.com/track/7CMM3Bj7X2T86CP4RBOm3m,1964,1/18/64
7093,Dion Di Muci,Elton John,Johnny B. Goode,Johnny B. Goode,10.0,https://open.spotify.com/track/1jwAVDcFLM2b2oetQpQoY7,1964,8/22/64
724,Luis Miguel,Nano Caló,Misterios Del Amor,Misterios del Amor,10.0,https://open.spotify.com/track/09pE7TKDeGleQ2KAcrjjoY,2005,11/26/05
1994,Shelby Lynne,The Hit Crew,What About The Love We Made,What About the Love We Made,10.0,https://open.spotify.com/track/4zrT9Ru95PG4OkQtO8fWZc,1991,5/18/91
5184,Cliff DeYoung,John Denver,My Sweet Lady,My Sweet Lady,10.0,https://open.spotify.com/track/08ZAVXwts5Ye1PFBNo3NGS,1974,1/5/74
7088,Bobby Shafto,Golden Child,She's My Girl,She's My Girl,10.0,https://open.spotify.com/track/5Sb1EIreS5A9Sawnm06RRs,1964,7/18/64
7085,Chuck Jackson,Mr Jukes,Somebody New,Somebody New,10.0,https://open.spotify.com/track/2KhgIvDKgmm1HWYUFTpoet,1964,10/3/64
2361,The Skwares,Post Trauma,Don't Mess With My Heart,Don't Mess With My Heart,10.0,https://open.spotify.com/track/0UMd9hZaPfBwOhfOnhV5Xc,1988,3/26/88
728,Don Omar,Boom Kitty,Donqueo,Danque,10.0,https://open.spotify.com/track/3EPEN954DZlZ5TobRIm4So,2005,6/18/05
5193,Jack Greene,Gene Stuart,It's Time To Cross That Bridge,It's Time To Cross That Bridge,10.0,https://open.spotify.com/track/5lKQgDpLxf6nUqHl12SVVW,1974,3/2/74
5195,Sam Neely,Roy Hamilton,You Can Have Her,You Can Have Her,10.0,https://open.spotify.com/track/2MAoJ97inXy07VArmGOfKe,1974,9/21/74
7081,Marty Robbins,Bedouine,One Of These Days,One Of These Days,10.0,https://open.spotify.com/track/0iqGS8KCYzkXTeVjUDNhaA,1964,10/31/64
7076,Little Esther,Willie Nelson,Hello Walls,Hello Walls,10.0,https://open.spotify.com/track/275SxfFiepqWJeKXvNlGKq,1964,4/25/64
5560,Jeannie Seely,Kevin Gates,Pride,Pride,10.0,https://open.spotify.com/track/4tiw8jOWRemDkmthcSnFA8,1972,7/22/72
5200,Annette Snell,Danny Clark,Get Your Thing Together,Get Your Thing Together,10.0,https://open.spotify.com/track/2EVMzBNPIahd4pV84IiMv8,1974,2/16/74
7069,Brenda Lee,Aretha Franklin,Think,Think,10.0,https://open.spotify.com/track/4yQw7FR9lcvL6RHtegbJBh,1964,3/7/64
5234,Bobby Wright,Terry Jacks,Seasons In The Sun,Seasons in the Sun,10.0,https://open.spotify.com/track/0X3d9gx7UDYgcwwkgTeNLR,1974,3/23/74
587,Nas Featuring Chrisette Michele,Nas Chrisette Michele,Can't Forget About You,Can't Forget About You,10.0,https://open.spotify.com/track/531FjZchpfZz4MUmjB8UaA,2007,2/24/07
2019,"Yours Truly,",I Prevail,Come And Get It,Come And Get It,10.0,https://open.spotify.com/track/44M12pkcMqqdbNNooHCZ6C,1991,8/10/91
5240,Glen Campbell,The Laws,Wherefore And Why,Wherefore and Why,10.0,https://open.spotify.com/track/1EIRohDxAT6ZoECUdxHKpK,1973,11/10/73
5280,The Grass Roots,The Isley Brothers,Love Is What You Make It,Love Is What You Make It,10.0,https://open.spotify.com/track/4ENCCkkaaej2lZdj7u5ZJZ,1973,1/27/73
7024,Millie Small,Chris Cohen,Sweet William,Sweet William,10.0,https://open.spotify.com/track/3TpTVEERLPOONIob41Vjpg,1964,8/8/64
2271,Highway 101,Keith Whitley,Honky Tonk Heart,Honky Tonk Heart,10.0,https://open.spotify.com/track/7a5XiJdHG7wdCIoxgFFYHH,1989,7/1/89
7017,George Morgan,Al Martino,Tears And Roses,Tears And Roses,10.0,https://open.spotify.com/track/40yJppEKT0Yud2RUsXb9tk,1964,9/26/64
2039,Cathy Dennis,Jaime Butler,Just Another Dream,Just Another Dream,10.0,https://open.spotify.com/track/2S486d9ufOO3fCq5M80PG5,1990,10/27/90
2267,Bonny Cepeda,Los Flamers,LA CHICA DE LOS OJOS CAFES,La Chica De Los Ojos Cafes,10.0,https://open.spotify.com/track/5z0Elx4XZpRu3wMzIIx6Cr,1989,1/28/89
5524,Roger Miller,Sammi Smith,Rings For Sale,Rings For Sale,10.0,https://open.spotify.com/track/7epDwAjTDF5iecSkIU8VKv,1972,9/30/72
2266,Eurythmics,Billy Joel,Don't Ask Me Why,Don't Ask Me Why,10.0,https://open.spotify.com/track/6g4vHtdGqD5eEgpf7nKISk,1989,9/30/89
5513,Jack Reno,Bobby Freeman,Do You Want To Dance,Do You Want To Dance,10.0,https://open.spotify.com/track/4Ooa3XHB45iIgpwCeKCTNL,1972,6/24/72
5512,Mel Tillis,Carl Vaughan,Would You Want The World To End,Would You Want The World To End,10.0,https://open.spotify.com/track/2ffsgHvT5aCw2UdsH0z36t,1972,5/20/72
2044,Ms. Adventures,Mat Kearney,Undeniable,Undeniable,10.0,https://open.spotify.com/track/1tC06ICIPC5r2tdn6s5s3G,1990,9/1/90
5508,Chris Hodge,Radical Face,We're On Our Way,We're on Our Way,10.0,https://open.spotify.com/track/4VmY6eAwIcKuS6FWLP0sW3,1972,6/3/72
2251,Troy Johnson,The Strokes,The Way It Is,The Way It Is,10.0,https://open.spotify.com/track/5MZBOcqI3Vpvp2PZy6ddyD,1989,7/15/89
2051,Phalon,Salaam Remi,Rising To The Top,Rising To The Top,10.0,https://open.spotify.com/track/45pLwTwmOLmiWsWAKJirpi,1990,4/21/90
2265,The McCarters,Hoobastank,Up And Gone,Up And Gone,10.0,https://open.spotify.com/track/2oGlEX5OtMc27NdzoI9gRd,1989,4/29/89
2033,Rocio Durcal,Pinto Picasso,La Balanza,La Balanza,10.0,https://open.spotify.com/track/3Znw87K8GaHdcj9mQCr8GE,1990,11/17/90
5277,Coven,Golden Oldies,One Tin Soldier (The Legend of Billy Jack),One Tin Soldier (The Legend of Billy Jack),10.0,https://open.spotify.com/track/740gVYUtxfXGmj3cUafSU5,1973,7/21/73
767,Rachel Proctor,Darondo,Didn't I,Didn't I,10.0,https://open.spotify.com/track/3xBGFVU2b2PV556Q3ebsQH,2004,1/3/04
753,Charlie Cruz,The Hi-HOPES,Grita Conmigo,Grita Conmigo,10.0,https://open.spotify.com/track/1EhhULdaExFHedDTkMXoFG,2004,11/20/04
5246,Don Gibson,Lesley Gore,That's What I'll Do,That's What I'll Do,10.0,https://open.spotify.com/track/3AW5LEZnIWEqJ380uat4y0,1973,10/20/73
5250,Jud Strunk,Kamahl,Daisy A Day,Daisy a Day,10.0,https://open.spotify.com/track/0XkXNu8h28lua7rdzIcL7Q,1973,3/31/73
5543,Dallas Frazier,False Appeal,North Carolina,North Carolina,10.0,https://open.spotify.com/track/3KghQhsiVrjxpv20ORRcdo,1972,8/26/72
757,Sherrie Austin,Bobbie Gentry,Son Of A Preacher Man,Son Of A Preacher Man,10.0,https://open.spotify.com/track/3b5WqX1GT3yzV45ye3fu4H,2004,6/19/04
6879,Jan Howard,Paul Ansell,What Makes A Man Wander?,What Makes a Man Wander,10.0,https://open.spotify.com/track/7AYrosAjR11diYqmey216Y,1965,1/16/65
2026,Jasmine Guy,Luke Reed,Just Want To Hold You,Just Want to Hold You,10.0,https://open.spotify.com/track/2OPAGTRVPbY1FsRFtqrvCg,1991,8/3/91
2295,Glenn Monroig,Nydia Caro,Y ENTONCES,Y Entonces,10.0,https://open.spotify.com/track/2rVV3t2bmqZ2HDHCMbXCAa,1989,3/18/89
5265,Brenda Lee,Doug Smith,Sunday Sunrise,Sunday Sunrise,10.0,https://open.spotify.com/track/0iynSnHNOsOaN88dshHXuV,1973,9/1/73
5268,Don Fardon,Leftover Salmon,Delta Queen,Delta Queen,10.0,https://open.spotify.com/track/7klRP1cDJeQM31cyHrj4l3,1973,3/24/73
7028,Lucille Starr,Dixie Aces,The French Song,The French Song,10.0,https://open.spotify.com/track/5eNVq4KmIgJXSBQ2JVOOp7,1964,5/16/64
2289,Donald-D,Token,F.B.I.,FBI,10.0,https://open.spotify.com/track/7CtqloNlSFBBchAlMKMgtZ,1989,11/18/89
2288,Body & Soul,Herman Kelly,Dance To The Drummer's Beat,Dance to the Drummer's Beat,10.0,https://open.spotify.com/track/13ec1ysRLaojIeV5xh1okJ,1989,12/2/89
6880,The O'Jays,1 40 4 20,I've Cried My Last Tear,I've Cried My Last Tear,10.0,https://open.spotify.com/track/1RTyeY8e5w5CPejTHaUrFe,1965,8/7/65
2286,D'atra Hicks,Saint Motel,Sweet Talk,Sweet Talk,10.0,https://open.spotify.com/track/6kcHg7XL6SKyPNd78daRBL,1989,8/5/89
5236,Eddy Arnold,Howie Lunge,She's Got Everything I Need,She's Got Everything I Need,10.0,https://open.spotify.com/track/4ea1jrY6tj0tVBx22VzVPG,1974,1/5/74
5712,Layng Martine,Jeff Bates,Rub It In,Rub It In,10.0,https://open.spotify.com/track/2KyJG9go64ZflLGQuGkKP7,1971,10/2/71
646,Andrew Seeley,DCappella,Get'cha Head In The Game,Get'cha Head in the Game,10.0,https://open.spotify.com/track/4ihMlhSjk6ErUY07Fx7bLt,2006,2/4/06
506,Colbie Caillat,Aubrie Sellers,Something Special,Something Special,10.0,https://open.spotify.com/track/1cS5zPEqTHf6bpgTKF0iN2,2008,8/30/08
7356,Dinah Washington,Dean Martin,You're Nobody 'til Somebody Loves You,You're Nobody 'Til Somebody Loves You,10.0,https://open.spotify.com/track/1kd5eWEUgDQ6Qy8Z9W4xkp,1962,5/12/62
1835,Michael White,Gil Prather,Professional Fool,Professional Fool,10.0,https://open.spotify.com/track/7GSzrxkw9yxjdWYxoVd4mf,1992,2/1/92
7374,Kitty Kallen,Julie London,My Coloring Book,My Coloring Book,10.0,https://open.spotify.com/track/1eTaWWOfSAAFWRzkM17L8F,1962,12/22/62
2852,Midnight Star,Nohidea,You Don't Have To Cry,you don't have to cry,10.0,https://open.spotify.com/track/29rj8CuhMzJIxTYlqOalc3,1986,7/12/86
2710,Force M.D.'s,Alton Ellis,What Does It Take (To Win Your Love),What Does It Take (To Win Your Love),10.0,https://open.spotify.com/track/3CCm37PRX6o0SAzgzR2WiD,1986,9/13/86
4840,Sheila Tiltin,Hank Williams,Half As Much,Half As Much,10.0,https://open.spotify.com/track/2L5VFTvACbo0pylPdfcnob,1976,8/7/76
5761,Patti Page,Tammy Wynette,Make Me Your Kind Of Woman,Make Me Your Kind of Woman,10.0,https://open.spotify.com/track/4I3Z1HBs410KhC5iF3A0yz,1971,5/29/71
1832,Mariah Carey,Bad Wolves,I'll Be There,I'll Be There,10.0,https://open.spotify.com/track/5t13eD2ExzEUB1N5D7eRM5,1992,6/6/92
1831,State Of Art,Xscape,Understanding,Understanding,10.0,https://open.spotify.com/track/4yKbbM56fLCxwR5CTH6QkP,1992,2/1/92
4826,Ellison Chase,Qulinez,Let's Rock,Let's Rock,10.0,https://open.spotify.com/track/2aJEdRzWfUAzzXjZKAmYdY,1976,8/28/76
1019,Track Squad,Tim Cee,Poke It Out!,Poke It Out,10.0,https://open.spotify.com/track/7pD6BGJEvzfh8NG6Lec0B7,2001,1/27/01
2722,Pet Shop Boys,New Edition,With You All The Way,With You All The Way,10.0,https://open.spotify.com/track/53tgVAmOSWPLlV6AEOi77d,1986,5/31/86
478,Vicente Fernandez,Inmer Benitez,Necesito De Ti,Necesito de Ti,10.0,https://open.spotify.com/track/1ozDI6N4dzkTmiW7XPqKow,2009,7/4/09
7324,Leon McAuliffe,Patsy Cline,Faded Love,Faded Love,10.0,https://open.spotify.com/track/4JhiMSToOzxb4U1YqZvZQC,1962,12/22/62
7325,Webb Pierce,George Ezra,Alla My Love,All My Love,10.0,https://open.spotify.com/track/22GUd9JOxhSidGguHxf3Nu,1962,2/10/62
4688,Tompall Glaser,Johnny Cash,It'll Be Her,It'll Be Her,10.0,https://open.spotify.com/track/6KtV1pME0OFK3TDFe924AT,1977,5/7/77
2726,George Clinton,Gus Cleese,Mountains,Mountains,10.0,https://open.spotify.com/track/354rwG2WjcE4G6Gf43U1hy,1986,6/21/86
531,NEEDTOBREATHE,MercyMe,Go Tell It On The Mountain,Go Tell It On the Mountain,10.0,https://open.spotify.com/track/6riegzHWJYl6il7PYKwtkQ,2008,1/5/08
6714,Marty Robbins,George Jones,The Shoe Goes On The Other Foot Tonight,The Shoe Goes On The Other Foot Tonight,10.0,https://open.spotify.com/track/2ju969ktL7gmjTpN4sPhHz,1966,7/9/66
7326,Carroll Bros.,Daughters,Sweet Georgia Brown,Sweet Georgia Brown,10.0,https://open.spotify.com/track/3x99CJlAJQ1XMZeMTRdht6,1962,8/18/62
4816,Wynn Stewart,Voyager,After The Storm,After the Storm,10.0,https://open.spotify.com/track/3Vsd0nUz5GfviBGzokdX55,1976,8/14/76
2734,El DeBarge,Jeffrey Osborne,You Should Be Mine (The Woo Woo Song),You Should Be Mine (The Woo Woo Song),10.0,https://open.spotify.com/track/2SfuAy85nKuB71LCLZFDPk,1986,7/19/86
4689,Pal Rakes,Charlie Rich,Til I Can't Take It Anymore,'Til I Can't Take It Anymore,10.0,https://open.spotify.com/track/0NS5sBDFlzsrCpYfWSN2hR,1977,8/13/77
4685,Rex Allen Jr.,Kapena,Don't Say Goodbye,Don't Say Goodbye,10.0,https://open.spotify.com/track/7MaepCGOGJ0Z3CI8M7hh8T,1977,8/20/77
1747,Jus' Cauze,3 One Oh,Come Out And Play,Come Out and Play,10.0,https://open.spotify.com/track/62pVXqWNKwHbrLuR6kbTEx,1992,9/19/92
2704,Anita Baker,Chris Geith,Watch Your Step,Watch Your Step,10.0,https://open.spotify.com/track/69rS5FvcbnthYHJYdX9hvp,1986,4/12/86
7375,Sandy Stewart,Barbra Streisand,My Coloring Book,My Coloring Book,10.0,https://open.spotify.com/track/3kmJXhk1PSCmSfyJiDrdET,1962,12/29/62
6732,Freddie Hart,Frank Sinatra,Why Should I Cry Over You,Why Should I Cry Over You?,10.0,https://open.spotify.com/track/3Kck2OlFbCj5ec7crAGufp,1966,5/7/66
2683,Beau Williams,Melijah,There's Just Something About You,There's Just Something About You,10.0,https://open.spotify.com/track/0vnYVp5gbKxGWzxzG4Y4FP,1986,10/4/86
4858,Sammi Smith,Justin Tubb,As Long As There's A Sunday,As Long As There's A Sunday,10.0,https://open.spotify.com/track/6DSODMpcruQmZd0RXOshdE,1976,3/20/76
553,Jo Dee Messina,Koe Wetzel,I'm Done,I'm Done,10.0,https://open.spotify.com/track/2zGwTVTX72gsS91J7Tv8ug,2008,3/29/08
550,N'Klabe,Yanfourd,Si Ya No Estas,Si Tu No Estas,10.0,https://open.spotify.com/track/2wpLn88ntsyh83EXKKDWek,2008,1/5/08
4669,Johnny Rivers,Inon Zur,Ashes And Sand,Ashes and Sand,10.0,https://open.spotify.com/track/3mC36YVdgX3lArmO145QRh,1977,2/5/77
7381,Patti Page,Chris Knight,Go On Home,Go on Home,10.0,https://open.spotify.com/track/0uQ7sPTp8KdYJ5DZc70qns,1962,2/17/62
5751,Steppenwolf,Steppenwolf John Kay,Snow Blind Friend,Snowblind Friend,10.0,https://open.spotify.com/track/4reGhfOwxDUSSk1btybGCS,1971,3/6/71
2691,Cherrelle,Billy Ocean,There'll Be Sad Songs (To Make You Cry),There'll Be Sad Songs (To Make You Cry),10.0,https://open.spotify.com/track/1mP8BJQBRZWjSQLVmxQEyG,1986,8/2/86
2870,Stevie Wonder,Full Force,Temporary Love Thing,Temporary Love Thing,10.0,https://open.spotify.com/track/4davjlXdhVhENPL29Lzbmb,1986,8/9/86
1008,Tim Rushlow,Home Free,Crazy Life,Crazy Life,10.0,https://open.spotify.com/track/0uocxN57d581tTUYn9i2ei,2001,8/18/01
2737,ConFunkShun,Billy Ocean,There'll Be Sad Songs (To Make You Cry),There'll Be Sad Songs (To Make You Cry),10.0,https://open.spotify.com/track/1mP8BJQBRZWjSQLVmxQEyG,1986,7/26/86
4674,Sammi Smith,Throw Rag,"Days That End In ""y""","Days That End in ""Y""",10.0,https://open.spotify.com/track/5XgnlDb4iTYbHCGHNGbxIx,1977,10/8/77
4675,Shirley Brown,DJ Lynnwood,I Need Somebody To Love Me,I Need Somebody to Love Me,10.0,https://open.spotify.com/track/6wvaXMJXyxl4T3N7F9S5hG,1977,7/23/77
4681,Shelbra Deane,DoktorKlein,Don't Touch Me,Don't Touch Me,10.0,https://open.spotify.com/track/19kwaqIARCBLc0fe5jq6Jg,1977,4/16/77
5757,Lally Stott,Cartoons,"Chirpy Chirpy, Cheep Cheep",Chirpy Chirpy Cheep Cheep,10.0,https://open.spotify.com/track/0GT6qSYdILCoVBIZlUfvL4,1971,4/10/71
2695,Nu Shooz,Billy Ocean,There'll Be Sad Songs (To Make You Cry),There'll Be Sad Songs (To Make You Cry),10.0,https://open.spotify.com/track/1mP8BJQBRZWjSQLVmxQEyG,1986,8/9/86
4683,Sammi Smith,Dixie Chicks,Loving Arms,Loving Arms,10.0,https://open.spotify.com/track/4cHYaDubVO44HdsNHkiTOi,1977,2/26/77
546,Los Primos de Durango,Los Primos MX,Fuego En Tu Piel,Fuego En Tu Piel,10.0,https://open.spotify.com/track/6yeFBKU9ovTABY50tQWttW,2008,12/27/08
7376,Dean Christie,Latasha Lee,Heart Breaker,Heart Breaker,10.0,https://open.spotify.com/track/7BaPRVzq1OyaKIeO6iwgOK,1962,11/3/62
4852,Bobby Vinton,Thomas Eickem,Save Your Kisses For Me,Save Your Kisses for Me,10.0,https://open.spotify.com/track/3GuGa0Ze4wWsFY35mIjFd0,1976,5/29/76
2701,Shirley Jones,Jeffrey Osborne,You Should Be Mine (The Woo Woo Song),You Should Be Mine (The Woo Woo Song),10.0,https://open.spotify.com/track/2SfuAy85nKuB71LCLZFDPk,1986,8/2/86
7312,Marion Worth,Ray Price,Crazy Arms,Crazy Arms,10.0,https://open.spotify.com/track/2cwGK6ZYfiZ1EZva2VEKSN,1963,6/8/63
7314,Diane Ray,Skeeter Davis,Please Don't Talk To The Lifeguard,Please Don't Talk to the Lifeguard,10.0,https://open.spotify.com/track/0sXpDpc6pX0ZhYNpOWewkF,1963,8/3/63
6731,Ray Charles,Sublime,Let's Go Get Stoned,Let's Go Get Stoned,10.0,https://open.spotify.com/track/2qN7J3rwekpYjskmtOT6Ex,1966,6/4/66
7287,Bill Goodwin,Bobby Flores,Shoes Of A Fool,Shoes of a Fool,10.0,https://open.spotify.com/track/6UIk34xglUEXNyBPebiotN,1963,5/11/63
4691,The Oak Ridge Boys,The Black Keys,You're The One,You're the One,10.0,https://open.spotify.com/track/1ZJf6hZVPU1NoOPS5ThJvA,1977,12/10/77
2839,Patti LaBelle,Rick James,Sweet And Sexy Thing,Sweet And Sexy Thing,10.0,https://open.spotify.com/track/0rXjYQQaQOmirfwYbXNDqH,1986,8/9/86
1060,The Pharcyde,Brent Faiyaz,Trust,Trust,10.0,https://open.spotify.com/track/0oufSLnKQDoBFX5mgkDCgR,2000,10/7/00
2776,New Edition,LL Cool J,Rock The Bells,Rock The Bells,10.0,https://open.spotify.com/track/4F4neui0edP1ozygvFiCi7,1986,5/24/86
2816,Las Diego,Kutxillo,Quemare,Quemaremos,10.0,https://open.spotify.com/track/6piIDPKa3aCVqAC9Ef3IGx,1986,9/27/86
4755,Lynn Anderson,Joane,Sweet Talkin' Man,Sweet Talkin' Man,10.0,https://open.spotify.com/track/1MaBlUfh3KmsLxlQdZC7Gb,1976,10/9/76
4754,Neil Sedaka,Kora,Love In The Shadows,Love in the Shadows,10.0,https://open.spotify.com/track/4lXaBLdCPrhXKkYZFZFImA,1976,4/10/76
2815,Philip Bailey,Stephanie Mills,Rising Desire,Rising Desire,10.0,https://open.spotify.com/track/4Ewi4hWDjISockDS57iWXy,1986,6/28/86
1793,By All Means,Slaine,The Feeling I Get,The Feeling I Get,10.0,https://open.spotify.com/track/75L0TVdiupsNY1OJIAiV5O,1992,5/16/92
2783,James Ingram,J.D. Arthur,Point Of No Return,Point of No Return,10.0,https://open.spotify.com/track/6zXFIVlgwEsMGInmk7Fohj,1986,8/30/86
6658,Jerry Wallace,Dean Martin,Wallpaper Roses,Wallpaper Roses,10.0,https://open.spotify.com/track/6FnWd0S4KOR7T39jnnwqtc,1966,7/9/66
2812,L.A. Dream Team,Norma Jean,Reaction,Reaction,10.0,https://open.spotify.com/track/1lNf67naeCkezRXFQS8vfR,1986,9/6/86
487,Glee Cast,Glee Club Singers,Don't Stand So Close To Me / Young Girl,Don't Stand So Close To Me / Young Girl,10.0,https://open.spotify.com/track/6MXaoqoboxZh7dTI8dr6n9,2009,12/5/09
4729,Sammi Smith,Maureen Hart,Sunday School To Broadway,Sunday School to Broadway,10.0,https://open.spotify.com/track/6ZnpcT2GFn8KmMoLMoQuHJ,1976,8/14/76
1772,Gary Brown,Foghat,Somebody's Been Sleepin' In My Bed,Somebody's Been Sleepin' In My Bed,10.0,https://open.spotify.com/track/5JfEuPy1mIPsyKU4g99zff,1992,7/11/92
2805,Teena Marie,Stephanie Mills,Rising Desire,Rising Desire,10.0,https://open.spotify.com/track/4Ewi4hWDjISockDS57iWXy,1986,7/12/86
1775,David Black,Jaheim,Nobody But You,Nobody but You,10.0,https://open.spotify.com/track/36e6c8eF871PTHZflyOy9F,1992,6/27/92
499,David Cook,U2,I Still Haven't Found What I'm Looking For,I Still Haven't Found What I'm Looking For,10.0,https://open.spotify.com/track/6wpGqhRvJGNNXwWlPmkMyO,2008,6/7/08
1777,Chubb Rock,JVNTG,Lost In The Storm,Lost in the Storm,10.0,https://open.spotify.com/track/2Ma13i3elJ18oI0TBgjJio,1992,10/3/92
1789,Hal Ketchum,The Vogues,Five O' Clock World,Five O' Clock World,10.0,https://open.spotify.com/track/1sE0DZEYeHigBFBVniby63,1992,6/27/92
496,Uranio Musical,Banda Maguey,Dulce Veneno,Dulce Veneno,10.0,https://open.spotify.com/track/0xh9ZjCGFFKxX8nZCK8e4d,2008,6/21/08
6665,The In Crowd,Biffy Clyro,Questions And Answers,Questions and Answers,10.0,https://open.spotify.com/track/0hH1onXZkT4HiHeYtAN7LH,1966,12/10/66
1788,Smoove,Buck Owens,(Meanwhile) Back At The Ranch,Meanwhile Back At The Ranch,10.0,https://open.spotify.com/track/4dTzhzcqSgfDdtrokgOV5Q,1992,3/28/92
4736,Ronnie Prophet,Lenny Kravitz,It's Enough,It's Enough,10.0,https://open.spotify.com/track/6z6IXculzms9CMTcPGlUsE,1976,5/29/76
4745,Terry Bradshaw,Johnny Cash,I'm So Lonesome I Could Cry,I'm So Lonesome I Could Cry,10.0,https://open.spotify.com/track/3iehS49kD0gDoHSK7zCpE8,1976,3/6/76
5797,Bobby Lewis,Tim Curry,I'm Going Home,I'm Going Home,10.0,https://open.spotify.com/track/0e0qw4iYNbBPlvWR5zO8EN,1970,3/7/70
2771,Jeffrey Osborne,Mikey Steve,Roaches,Roaches,10.0,https://open.spotify.com/track/5AjuudkSVMJjgjk1Abn4WV,1986,8/30/86
7338,Buddy Meredith,Freddy Quinn,I May Fall Again,I May Fall Again,10.0,https://open.spotify.com/track/0wcggHpHrZPLRQdGORDbVr,1962,5/12/62
7366,Connie Francis,Anne Murray,He Thinks I Still Care,He Thinks I Still Care,10.0,https://open.spotify.com/track/1h38iVoGVot3uyQgiGeoNB,1962,10/6/62
4800,Jim Ed Brown,Pete Perling,Another Morning,Another Morning,10.0,https://open.spotify.com/track/1tzkyHVTu8UHpbMAwZPbAA,1976,1/31/76
482,The Lonely Island Featuring T-Pain,The Lonely Island T-Pain,I'm On A Boat,I'm On A Boat,10.0,https://open.spotify.com/track/3IQSYqnKsCTMLWn2xE3HFT,2009,2/28/09
5857,Lewie Wickham,Yellow Oak,Little Bit Late,Little Bit Late,10.0,https://open.spotify.com/track/4tVM2hUlJCmLUQ1hFovWdH,1970,4/25/70
5853,Flamingos,Freedom Dub,Buffalo Soldier,Buffalo Soldier,10.0,https://open.spotify.com/track/3IRCGXs4F7mGfCZU5PO8Yf,1970,4/4/70
526,Annie Lennox,Joe Cocker,Many Rivers To Cross,Many Rivers To Cross,10.0,https://open.spotify.com/track/6MQuAYJgRwUn44gCdOcFIm,2008,4/26/08
4790,Joe Stampley,Graham BLVD,The Night Time And My Baby,The Night Time And My Baby,10.0,https://open.spotify.com/track/46D5WKnhh8492oseXU1iEX,1976,8/7/76
7328,Ray Anthony,Queen,Let Me Entertain You,Let Me Entertain You,10.0,https://open.spotify.com/track/3La5LAAtOfriFxZi97ybSK,1962,12/15/62
7329,Vince Edwards,Yung Shadøw,Why Did You Leave Me?,Why Did You Leave Me?,10.0,https://open.spotify.com/track/6Y2AnAA4Dy4eMT6qKr6OfC,1962,7/7/62
6697,Bill Anderson,Jimmy Martin,I Know You're Married (But I Love You Still),I Know You're Married (But I Love You Still),10.0,https://open.spotify.com/track/2gauX7VmCOhu3mBKHYMxpQ,1966,2/19/66
2752,La Patrulla,Cathedrals,Ojo aja,Ooo Aaa,10.0,https://open.spotify.com/track/5nrdFqn4zUDQSPlhuOHEIC,1986,12/13/86
4706,Aretha Franklin,Brenda Lee,Break It To Me Gently,Break It To Me Gently,10.0,https://open.spotify.com/track/5JccvAiwcZ7n3urnXqWPsG,1977,6/18/77
5771,Andy Kim,HIGH VOX,I Been Moved,I've Been Moved,10.0,https://open.spotify.com/track/7JlhlakLvsXcMVz9x6kMuT,1971,7/10/71
1810,Restless Heart,Dean Richard,Familiar Pain,Familiar Pain,10.0,https://open.spotify.com/track/7BSQSRe5kteDsfmq0tilP8,1992,3/21/92
4709,R.B.Hudman,Loverboy,This Could Be The Night,This Could Be the Night,10.0,https://open.spotify.com/track/2Qt6mXHybGb8fitLAA97HT,1977,9/10/77
