,Chart Artist Name,Spotify Artist Name,Chart Song Name,Spotify Song Name,Lev Dist,Predicted URL,Debut Year,Debut Date
2937,The Rovers,The Irish Rovers,Wasn't That A Party,Wasn’t That a Party,7.0,https://open.spotify.com/track/1FHp07p1T7AzEUv32Ik9eQ,1981,4/4/81
3788,The Turtles,The Turtles,Eve Of Destruction,Eve Of Destruction (Mono),7.0,https://open.spotify.com/track/3X5e5of0MwHiWS6CychKcp,1970,6/27/70
1299,Lil' Flip,Lil' Flip,Game Over (Flip),Game Over,7.0,https://open.spotify.com/track/79lmvU7Qmc8QpXilbSk37z,2004,3/6/04
962,Christopher Wilde,Christopher Wilde Stubby,Hero,Hero,7.0,https://open.spotify.com/track/3q3pZHncNkvIWJebMeuQqQ,2010,3/6/10
1300,Nitty,Nitty,Nasty Girl,Nasty Girl - Main,7.0,https://open.spotify.com/track/3SDsWD5DL2acZ1BjRJObm9,2004,9/18/04
4162,Etta James & Sugar Pie DeSanto,Etta James Sugar Pie DeSanto,In The Basement - Part 1,"In the Basement, Part One",7.0,https://open.spotify.com/track/49E7N2PS6PsPdXd1h2XVWa,1966,8/13/66
3581,Arlene,Arlene Harden,A Special Day,A Special Day,7.0,https://open.spotify.com/track/5lY252oHQyuKEeDlMMtwBD,1972,5/6/72
4671,Jimmy Martin,Jimmy Martin,Night,Silent Night,7.0,https://open.spotify.com/track/5VSRmUyKtaxbpTdd6F7aQZ,1959,5/25/59
1054,Cuisillos,Banda Cuisillos,Vive Y Dejame Vivir,Vive Y Déjame Vivir,7.0,https://open.spotify.com/track/77WQrnphsSnSxyQElfqvbg,2008,5/31/08
4599,Lawrence Welk His Orchestra And Chorus,Lawrence Welk and his Orchestra & Chorus,Riders In The Sky,Riders In The Sky,7.0,https://open.spotify.com/track/3bFBK6fbAERXYDtdBKCQOn,1961,9/25/61
3781,Ed Robinson,Ed Robinson,Hey Blackman,"Hey Blackman, Pt. 2",7.0,https://open.spotify.com/track/0U8scm80IZ4QKP6gJJYp5g,1970,8/29/70
4544,Walter Brennan,Walter Brennan,Old Rivers,Old Rivers' Trunk,7.0,https://open.spotify.com/track/4M95Y6Vm044FWZsfvQvV13,1962,5/5/62
961,LoCash Cowboys,LOCASH,Keep In Mind,Keep in Mind,8.0,https://open.spotify.com/track/79nn0GGkaMz0nFmMd1r8k1,2010,10/23/10
1204,Pepe Aguilar,Pepe Aguilar,Se Fue,"Se Fue, Se Fue",8.0,https://open.spotify.com/track/3vSseOwa8vwb2TGSUSAkPX,2006,9/2/06
3212,Cat Stevens,Yusuf / Cat Stevens,(Remember The Days Of The) Old Schoolyard,(Remember the Days of the) Old Schoolyard,8.0,https://open.spotify.com/track/2EMAivXu3DdUtYgWMTCR0e,1977,6/25/77
4405,The Beatles,The Smithereens,If I Fell,If I Fell,8.0,https://open.spotify.com/track/3JuAAJ8p0l5liR3I0J7fzv,1964,8/1/64
3013,Zapp,Zapp,More Bounce To The Ounce Part I,More Bounce to the Ounce Parts I and II,8.0,https://open.spotify.com/track/3VThjzBehf1uy55fEPKxGc,1980,10/4/80
2641,Eurythmics,Eurythmics,Would I Lie To You?,Would I Lie To You? (Radio),8.0,https://open.spotify.com/track/7hhtE2MzEle0kcLjfvFYyB,1985,4/27/85
1611,98 Degrees,98º,The Hardest Thing,The Hardest Thing,8.0,https://open.spotify.com/track/7BHPfjnhrmPLcnAL3mx6cT,1999,3/27/99
1240,A.B. Quintanilla III Presents Kumbia Kings,A.B. Quintanilla III Y Los Kumbia Kings,Na Na Na (Dulce Nina),Na Na Na (Dulce Niña),8.0,https://open.spotify.com/track/6tb7r9qcLBuguz2nG6fpBu,2005,11/5/05
3242,Aretha Franklin,Aretha Franklin,You,You Send Me,8.0,https://open.spotify.com/track/4VijLEUxHEzbWKYL5u9wuN,1976,1/24/76
4489,The Rebels,The Rockin' Rebels,Wild Weekend,Wild Weekend,8.0,https://open.spotify.com/track/1aPdVWDcTG2Qn0ziCoHkaG,1963,3/16/63
4199,The Beatles,The Beatles Covered,What Goes On,What Goes On,8.0,https://open.spotify.com/track/6zvZiQo5binIdyjKpzBcV9,1966,3/12/66
4408,Rita Pavone,Rita Pavone,Remember Me,Remember Me - Dance,8.0,https://open.spotify.com/track/7ykdJKyQz2Al7pX9j4Lfjz,1964,6/6/64
1051,Solange,Solange,I Decided,"I Decided, Part 1",8.0,https://open.spotify.com/track/5x9a0HprRP6RDfVxTs0dxf,2008,7/5/08
2617,Jesse Johnson's Revue,Jesse Johnson,Can You Help Me,Can You Help Me,8.0,https://open.spotify.com/track/0WsmLcRQB0IQdPmeiTlHjb,1985,5/11/85
1086,Janet,Janet Jackson,Luv,LUV,8.0,https://open.spotify.com/track/7rYMx6cQInYujCZ3iHridU,2008,3/1/08
4394,Jan & Dean,Jan & Dean,"The Anaheim, Azusa & Cucamonga Sewing Circle, Book Review And Timing Associ","The Anaheim, Azusa And Cucamonga Sewing Circle, Book Review And Timing Association",8.0,https://open.spotify.com/track/2ndVfPuyvV9yijfcwGrtvC,1964,10/3/64
1625,98 Degrees,98º,I Do (Cherish You),I Do (Cherish You),8.0,https://open.spotify.com/track/0p5Bv16XNo5B7AdeKD0H0F,1999,8/7/99
4397,The Beatles,The Smithereens,Thank You Girl,Thank You Girl,8.0,https://open.spotify.com/track/3oVzo7NSPPozs1tjiYx4SE,1964,4/4/64
3247,The Alan Parsons Project,The Alan Parsons Tribute Project,The Raven,The Raven,8.0,https://open.spotify.com/track/6fFE7e2nWBfpnVbFZJyXXo,1976,10/16/76
3031,Enchantment,Enchantment,Where Do We Go From Here,Where Do We Go From Here/Journey,8.0,https://open.spotify.com/track/3CAr9ypnwhJtRmVe5QKhN0,1979,7/14/79
1107,Janet,Janet Jackson,Feedback,Feedback,8.0,https://open.spotify.com/track/2K1MhduqSRF4Q2agqEtnEh,2008,2/2/08
35,Drake,Drake,Behind Barz,Behind Barz - Bonus,8.0,https://open.spotify.com/track/5r7WvQtyPfy1xch5zMgGRp,2019,9/28/19
4500,The Beach Boys,The Beach Boys,Surfin,Surfin' U.S.A.,8.0,https://open.spotify.com/track/2EPr9Wx7e1cpGEbNAtuN7x,1962,2/17/62
1688,98 Degrees,98º,Because Of You,Because Of You,8.0,https://open.spotify.com/track/25tmiXojR7whvZDz3LpMb2,1998,10/3/98
1241,Bobby Valentino,Bobby V.,Slow Down,Slow Down,8.0,https://open.spotify.com/track/1BSmRSyHC1pSCnIdJb9MSs,2005,3/5/05
4382,The Beatles,The Smithereens,Slow Down,Slow Down,8.0,https://open.spotify.com/track/4vAdnCRrSo9L7r9q2a0b7T,1964,9/5/64
1563,98 Degrees,98º,My Everything,My Everything,8.0,https://open.spotify.com/track/0bz0nJ3SztnFRKfSwFbhC6,2000,12/9/00
1196,Cristian Castro,Cristian Castro,Sin Tu Amor,Mi Vida Sin Tu Amor,8.0,https://open.spotify.com/track/7ar0x3rmUNKo1rAkxTy8S5,2006,3/11/06
983,Maxwell,Maxwell,Bad Habits,Bad Habits - uncut,8.0,https://open.spotify.com/track/0f62w1teOSaYgKObtzygaR,2009,7/25/09
3325,Cat Stevens,Yusuf / Cat Stevens,Two Fine People,Two Fine People,8.0,https://open.spotify.com/track/6nbWsD9NuzBYxn52iRLRBL,1975,7/19/75
3015,Bootsy,Bootsy Collins,Mug Push,Mug Push,8.0,https://open.spotify.com/track/1YaoYVWnPdogw1gbNndxjM,1980,11/29/80
1715,98 Degrees,98º,Invisible Man,Invisible Man,8.0,https://open.spotify.com/track/5EOGZmuU56m3fFhqr4HCLe,1997,8/30/97
4495,Bobby Bland,"Bobby ""Blue"" Bland",Who Will The Next Fool Be,Who Will The Next Fool Be?,8.0,https://open.spotify.com/track/11Her30WT87z20MegSMujZ,1962,4/7/62
1712,NX,nxmad,Get Up,get back up,8.0,https://open.spotify.com/track/77kMEGP6OAM0GWn1HfkdnM,1997,10/11/97
2656,Jesse Johnson's Revue,Jesse Johnson,Be Your Man,Be Your Man,8.0,https://open.spotify.com/track/0TIxC2WBIbWok5ySEOemeY,1985,3/16/85
3297,Cat Stevens,Yusuf / Cat Stevens,Banapple Gas,Banapple Gas,8.0,https://open.spotify.com/track/5jIlfw0j7j2Xy7DOilzU7O,1976,2/7/76
4505,Huey Smith,"Huey ""Piano"" Smith",Pop-Eye,Pop-Eye,8.0,https://open.spotify.com/track/4yjYZQpjpeSBzIMFM5NVV6,1962,2/17/62
4414,The Beatles,The Smithereens,P.S. I Love You,P.s. I Love You,8.0,https://open.spotify.com/track/0GHNKpuKvMb4skEaXb9d3s,1964,5/9/64
1702,Emilio,Emilio Navaira,Hoy Me Siento Feliz,Hoy Me Siento Feliz,8.0,https://open.spotify.com/track/480uloHRpQtq8DQVOpwThX,1997,2/22/97
4508,The Volume's,The Volumes,I Love You,I Love You - Gary,8.0,https://open.spotify.com/track/0XQ54f01pVDwOy9fjtex4g,1962,4/28/62
1586,Clay Walker,Clay Walker Ed Seay,"Live, Laugh, Love","Live, Laugh, Love",8.0,https://open.spotify.com/track/3Th5HBAlRZF0oN31ubxHA9,1999,8/21/99
1569,98 Degrees,98º,This Gift,This Gift,8.0,https://open.spotify.com/track/3ggPv9plkk3a5EfI4D9g2L,2000,1/1/00
1742,Janet,Janet Jackson,Together Again,Together Again,8.0,https://open.spotify.com/track/1GrikfH0jDejDvrxo84n4P,1997,12/20/97
139,Trippie Redd,Trippie Redd 6ix9ine,Poles 1469,Poles 1469,8.0,https://open.spotify.com/track/4fC5jw1TI59GH1emfN1wtk,2018,1/27/18
3346,Crown Heights Affair,Crown Heights Affair,Dreaming A Dream,Dreaming a Dream (Vocal),8.0,https://open.spotify.com/track/0W9u4cEYIMCrsBtunsppnO,1975,8/16/75
2192,Poor Righteous Teachers,Poor Righteous Teachers,Shakiyla (JRH),Shakiyla (JRH) - Vocal,8.0,https://open.spotify.com/track/22tGHlNfjVDdakfoNOKwX9,1991,11/23/91
3913,Dennis Yost And The Classics IV,Dennis Yost Classics IV,Change Of Heart,Change Of Heart,8.0,https://open.spotify.com/track/09W94l8I09xXi8QRzsXXjL,1969,8/2/69
1302,Lupillo Rivera,Lupillo Rivera,Poco A Poco,A Poco Sí,8.0,https://open.spotify.com/track/4El034IlRE4rHdkqRGC91c,2004,9/11/04
4313,Roscoe,Roscoe Shelton,Strain On My Heart,Strain on My Heart,8.0,https://open.spotify.com/track/0O0hWJMuE4HhJPYMwc0M4M,1965,2/6/65
3574,Cat Stevens,Yusuf / Cat Stevens,Sitting,Sitting,8.0,https://open.spotify.com/track/1yoXEeNOGWfI4AJoYLEPpb,1972,11/18/72
706,PSY,PSY,Gangnam Style,Gangnam Style (강남스타일),8.0,https://open.spotify.com/track/03UrZgTINDqvnUMbbIMhql,2012,9/22/12
438,Silento,Silentó,Watch Me,Watch Me Part 2,8.0,https://open.spotify.com/track/3gpEDzTsbSvEnPnffGxRHQ,2015,3/14/15
1530,98 Degrees,98º,Give Me Just One Night (Una Noche),Give Me Just One Night (Una Noche),8.0,https://open.spotify.com/track/1OvjOVieEsYqGiK1T3mUv9,2000,8/19/00
1913,Keith Sweat,Keith Sweat,How Do You Like It?,How Do You Like It? (Pt. 1),8.0,https://open.spotify.com/track/2K5tllslbKc50g1RqtiPuZ,1994,3/26/94
2773,Planet P,Planet P Project,Why Me?,Why Me?,8.0,https://open.spotify.com/track/6ryzreUu7YzUGjWNBpkPKp,1983,4/16/83
3989,1910 Fruitgum Co.,1910 Fruitgum Company,"1, 2, 3, Red Light",1 2 3 Red Light,8.0,https://open.spotify.com/track/70Fh5TuuER28hcq407Xxqc,1968,7/27/68
4216,Roscoe,Roscoe Shelton,Easy Going Fellow,Easy Going Fellow,8.0,https://open.spotify.com/track/3qSMHiQQHbs75t2dmT4R4d,1966,2/19/66
3082,Buck Owens,Buck Owens,Hangin' In And Hangin' On,Hangin' In and On,8.0,https://open.spotify.com/track/6KwW5Ba2ATuTj43PsI2Bdw,1979,9/29/79
1899,Emilio,Emilio Navaira,Ya,Ya,8.0,https://open.spotify.com/track/6dLAXpCIw9sMHo5c72iKug,1995,5/27/95
3519,The Dells,The Tren-Dells,I Miss You,I Miss You So,8.0,https://open.spotify.com/track/1qsGtUw9ssgztYyc33BaEm,1973,12/22/73
3510,Cat Stevens,Yusuf / Cat Stevens,The Hurt,The Hurt,8.0,https://open.spotify.com/track/0ssyUYzev6ulxNWQcAPk6m,1973,7/7/73
1542,Cristian,Cristian Castro,Por Amarte Asi,Por Amarte Así,8.0,https://open.spotify.com/track/2bvO1KXbUd4vySCWGNqIIa,2000,8/5/00
3775,Dennis Yost And The Classics IV,Dennis Yost Classics IV,Where Did All The Good Times Go,Where Did All The Good Times Go,8.0,https://open.spotify.com/track/4HA41wjEvy4LUrKekOMGk8,1970,10/24/70
3776,Dennis Yost And The Classics IV,Dennis Yost Classics IV,The Funniest Thing,The Funniest Thing,8.0,https://open.spotify.com/track/6jxi8P16mztEUWNKTWp9k6,1970,3/28/70
2239,Ana Gabriel,Ana Gabriel,Soledad,Huelo a Soledad,8.0,https://open.spotify.com/track/35PkxnclKnVvmBdCWTptRb,1990,1/27/90
414,Social Club,Social Club Misfits,Heavy Hand,Heavy Hand,8.0,https://open.spotify.com/track/2NjAsOaY85RMXbGLKMgF7u,2015,2/28/15
2951,Gene Chandler,Gene Chandler,Does She Have A Friend,Does She Have A Friend For Me?,8.0,https://open.spotify.com/track/43jd6OByJRkUfZNrvRySY2,1980,5/24/80
4219,The Hollies,The Hollies,Stop Stop Stop,Bus Stop,8.0,https://open.spotify.com/track/3Jw2A9SC8zhntx4ON9VabX,1966,10/29/66
4585,Dickie Goodman,Dickie Goodman,The Touchables,Santa & The Touchables,8.0,https://open.spotify.com/track/6cJSCRP1Br8uhL8OpnpXbR,1961,2/20/61
1452,Yaire,Yaire Merari,Tu Mayor Tentacion,Tu Mayor Tentación,8.0,https://open.spotify.com/track/13q39nB9f3kclTs8e209L8,2001,5/19/01
2931,Bootsy,Bootsy Collins,F-encounter,F-Encounter,8.0,https://open.spotify.com/track/2F0id471clefUKokU0PKGj,1981,3/28/81
2247,Jose Jose,Joseph Urbina,Atrapado,Atrapado,8.0,https://open.spotify.com/track/248d8yqTYNgJ5uZ38miyRW,1990,11/10/90
3592,George,George Jackson,"Aretha, Sing One For Me","Aretha, Sing One for Me",8.0,https://open.spotify.com/track/37YeLdDc63BahWGwCaViTB,1972,5/27/72
1458,Janet,Janet Jackson,Someone To Call My Lover,Someone To Call My Lover,8.0,https://open.spotify.com/track/43zr9kKkeiQrshvYuvNtfM,2001,9/1/01
4182,"""Groove"" Holmes","Richard ""Groove"" Holmes",Misty,Misty,8.0,https://open.spotify.com/track/7DZsH0df0GuULl0FGwXMfd,1966,7/16/66
2059,Billy Joel,Billy Joel,"All Shook Up (From ""Honeymoon In Vegas"")",All Shook Up - from 'Honeymoon in Vegas' OST,8.0,https://open.spotify.com/track/3bUxhKMDYo6PU2rzaBattI,1992,8/22/92
2050,Zapp & Roger,Zapp,Slow And Easy,Slow and Easy,8.0,https://open.spotify.com/track/1gx8WJB0qTpA1nxKloIaQ6,1993,11/13/93
1393,Aaliyah,Aaliyah Tribute,Miss You,Miss You,8.0,https://open.spotify.com/track/2RMnvrnOpvcrznNG2I3DYc,2002,11/30/02
4333,The Beatles,The Smithereens,You Can't Do That,You Can't Do That,8.0,https://open.spotify.com/track/3dnq91UhZmSGYhTmYqmT6C,1964,4/4/64
4331,Eddy Arnold,Eddy Arnold,Molly,Molly Darling,8.0,https://open.spotify.com/track/569Z4hCKyx7Idk1BdV26gk,1964,2/1/64
3929,Oliver,Oliver Pracel,Sunday Mornin',Sunday Morning,8.0,https://open.spotify.com/track/6ByJR6uOZequPbnR4DXTsJ,1969,11/22/69
3656,James Brown,James Brown,My Part/Make It Funky (Part 3),My Part / Make It Funky - Pt. 3,8.0,https://open.spotify.com/track/0odbcLFfJzqkYAdGQlqEtE,1971,10/23/71
4344,The Beatles,The Two Of Us,Matchbox,Matchbox,8.0,https://open.spotify.com/track/7pJ097jRc88fUL263SMMb4,1964,9/5/64
2123,Redhead Kingpin,Redhead Kingpin The FBI,All About Red,All About Red,8.0,https://open.spotify.com/track/3bRLRWwpDWw1ApJxdUQ1jO,1991,3/30/91
196,Cat Stevens,Yusuf / Cat Stevens,Father And Son,Father And Son,8.0,https://open.spotify.com/track/19slC7k8bsPOAKDjHYLU2W,2017,5/27/17
1743,R. Kelly,Pop Royals,Gotham City,Gotham City,8.0,https://open.spotify.com/track/41BHZDOm7Qmi4Zg003M7i6,1997,7/19/97
2005,Zapp & Roger,Zapp,Mega Medley,Mega Medley,8.0,https://open.spotify.com/track/6QRHr540RPyPgWNyCtX0Y5,1993,8/7/93
3075,LTD,Robot Ltd.,Stranger,Strangers,8.0,https://open.spotify.com/track/57nLEQDSNC0Fwjr2QkfitM,1979,11/3/79
3634,The Doobie Brothers,The Doobie Brothers,Jesus Is Just Alright,Jesus Is Just Alright with Me,8.0,https://open.spotify.com/track/7uJpalQxUi3jrSE7hiCWw8,1972,12/16/72
1391,Aaliyah,Aaliyah Tribute,More Than A Woman,More Than A Woman,8.0,https://open.spotify.com/track/1s3hhkY447paKtDm2bEY31,2002,2/2/02
3728,The Impressions,The Impressions,Love Me,Say You Love Me,8.0,https://open.spotify.com/track/0pnWjLrf784CX0CHKYoUVj,1971,7/31/71
3731,Cat Stevens,Yusuf / Cat Stevens,Peace Train,Peace Train,8.0,https://open.spotify.com/track/1ppuHX1oVMku5LTL0swNZP,1971,9/25/71
4686,5 Satins,The Five Satins,Shadows,Shadows,8.0,https://open.spotify.com/track/3JeN8VELWzS0j91jddgsYb,1959,11/30/59
2912,Heart,Heart Strings,Unchained Melody,Unchained Melody,8.0,https://open.spotify.com/track/7GxWmocSGufDOonUstGA31,1981,3/28/81
1986,Cristian,Cristian Castro,Es Mejor Asi,Es Mejor Así,8.0,https://open.spotify.com/track/1LUIgyVglAOLb3AtA9ZgYb,1993,12/4/93
2917,Elton John,Elton John,Chloe,Fanfare/Chloe,8.0,https://open.spotify.com/track/2pOnrOTaehn6MkcWp6m9f7,1981,7/25/81
3616,Cat Stevens,Yusuf / Cat Stevens,Morning Has Broken,Morning Has Broken,8.0,https://open.spotify.com/track/3BqqF8suAIzW8655yJfcvh,1972,4/1/72
3738,Cat Stevens,Yusuf / Cat Stevens,Wild World,Wild World,8.0,https://open.spotify.com/track/6Xz7FeyE8HTP90HecgHV57,1971,2/13/71
473,Sergio George Presents Salsa Giants,Sergio George's Salsa Giants,Bajo La Tormenta,Bajo la Tormenta,8.0,https://open.spotify.com/track/3FxQmXU6sv1NHyKuPjVD7D,2014,5/3/14
2770,Bloodstone,Bloodstone,My Love Grows Stronger,My Love Grows Stronger (Pt. 2),8.0,https://open.spotify.com/track/6xE63PMMWPIVUjq5FCCtrp,1983,1/15/83
1357,El Coyote y Su Banda Tierra Santa,El Coyote Y Su Banda Tierra Santa,El Rancho Grande,Alla En El Rancho Grande,8.0,https://open.spotify.com/track/0ULyDx8Na4yQ0DkjxAVZ9v,2003,8/16/03
2662,Jesse Johnson's Revue,Jesse Johnson,I Want My Girl,I Want My Girl,8.0,https://open.spotify.com/track/6P1FIV6hlOCEU8UXavbK5x,1985,7/27/85
2553,Jose Medina,José Medina,Y me decidi,Firme Y Decidido,8.0,https://open.spotify.com/track/3e3oktgI8d4i1xhYrRDo2d,1986,11/22/86
275,"Kanye West, Gucci Mane, Big Sean, 2 Chainz, Travi$ Scott, Yo Gotti, Quavo, Desiigner",Kanye West Gucci Mane Big Sean 2 Chainz Travis Scott Yo Gotti Quavo Desiigner,Champions,Champions,8.0,https://open.spotify.com/track/2nBI3iWLhupR7LyAJ5GGkE,2016,7/2/16
1792,Delinquent Habits,Delinquent Habits,Tres Delinquentes,Tres Delinquentes - Radio,8.0,https://open.spotify.com/track/1dstLlsgEFPsaiccsUz2SP,1996,5/11/96
4300,The Beatles,The Smithereens,I Don't Want To Spoil The Party,I Don't Want To Spoil The Party,8.0,https://open.spotify.com/track/4eR2O0qbmYg02gu7FERjjY,1965,2/20/65
4662,Peggy Lee,Peggy Lee,My Man,He's My Guy,8.0,https://open.spotify.com/track/1tMdcMllwBREJYNRukpXCs,1959,1/19/59
2710,Exile,Exile,I Don't Wanna Be A Memory,I Don't Wanna Be a Memory (Exile),8.0,https://open.spotify.com/track/1Nbnf5cRKm8VHHl4TIzHHe,1984,4/21/84
107,KIDS SEE GHOSTS,KIDS SEE GHOSTS Pusha T,Feel The Love,Feel The Love,8.0,https://open.spotify.com/track/3aUFrxO1B8EW63QchEl3wX,2018,6/23/18
3843,Dennis Yost And The Classics IV,Dennis Yost Classics IV,Midnight,Midnight,8.0,https://open.spotify.com/track/1iwcvFex3aq5mTosFFV2RG,1969,11/15/69
3422,Mike Oldfield,Mike Oldfield,Tubular Bells,Tubular Bells - Pt. I,8.0,https://open.spotify.com/track/7ERSQrRptZVM7q3VOdM7OL,1974,2/23/74
3421,Cat Stevens,Yusuf / Cat Stevens,Another Saturday Night,Another Saturday Night,8.0,https://open.spotify.com/track/3ekij6XVw1F5dFX9oLvNU0,1974,8/3/74
1267,Voz A Voz,Voz A Voz,Un Pedacito De Navidad,Un Pedacito De Navidad Bachata,8.0,https://open.spotify.com/track/40Wvmg9JoQnGlECijYx1vr,2005,12/31/05
1448,Janet,Janet Jackson,All For You,All For You,8.0,https://open.spotify.com/track/5X8kkUaUlAyAUr9TYqDFTH,2001,3/17/01
1800,Cristian,Cristian Castro,Esperandote,Esperándote,8.0,https://open.spotify.com/track/0W4No4yQbuaqH2v8lIU65Z,1996,10/26/96
3415,Cat Stevens,Yusuf / Cat Stevens,Ready,Ready,8.0,https://open.spotify.com/track/6kUCZBU9C6AOe5acPLp4AO,1974,12/7/74
1550,Aaliyah,Aaliyah Tribute,Try Again,Try Again,8.0,https://open.spotify.com/track/52IKUZIr66lMvy7COxmG9x,2000,3/18/00
1803,Cristian,Cristian Castro,No Puedo Arrancarte De Mi,No Puedo Arrancarte De Mí,8.0,https://open.spotify.com/track/7teUKc52omDwoA2dkfWiGa,1996,8/3/96
3383,ABBA,Abbacadabra,S.O.S.,S.O.S,8.0,https://open.spotify.com/track/7dfsyMWVebhSbkDm6v6vcf,1975,8/9/75
4374,The Beatles,The Smithereens,There's A Place,There's A Place,8.0,https://open.spotify.com/track/3D2JfRYBHguL7EwykQdy51,1964,4/11/64
1824,Cristian,Cristian Castro,Amarte A Ti,Amarte A Tí,8.0,https://open.spotify.com/track/5ZIUzKfvUTJCpiGBYUQWtD,1996,4/27/96
1484,"Rogelio Martinez ""EL RM""",Rogelio Martinez,Amame,Amame,8.0,https://open.spotify.com/track/1d5Lj7BRMSvsawYqUZJwwa,2001,3/24/01
1360,Julio,Julio Madrid,Dejame Volar,Déjame Volar,8.0,https://open.spotify.com/track/2cOm4asISrrFYj0TmpwJeN,2003,9/6/03
120,Drake,Drake,14-Mar,March 14,8.0,https://open.spotify.com/track/09lmraDvzBT3pUQ2rUtJzK,2018,7/14/18
1482,Aaliyah,Aaliyah Tribute,Rock The Boat,Rock The Boat,8.0,https://open.spotify.com/track/23dX0GazZ8Ojts8X3awQ4G,2001,9/8/01
1853,Bushwick Bill,Bushwick Bill CJ Mac,Who's The Biggest,Who’s the Biggest,8.0,https://open.spotify.com/track/4TbZxP6NqZkMN8PDuVyNrN,1995,7/22/95
1276,Lindsay Lohan,Lindsay Lohan,Confessions Of A Broken Heart (Daughter To Father),Confessions Of A Broken Heart (Daughter To Father) - Radio,8.0,https://open.spotify.com/track/0x7663BmBYv7m1ejUzXHfd,2005,11/26/05
1756,Dayanara,Dayanara,Antifaz,Antifaz - Radio,8.0,https://open.spotify.com/track/13E9kPQebxrbuv6SObHaoM,1997,11/29/97
1472,Huey Dunbar,Huey Dunbar,Con Cada Beso,Con Cada Beso - Salsa,8.0,https://open.spotify.com/track/18D8sy9fxCnDUTxxdMdKQc,2001,6/16/01
1854,Emilio,Emilio Navaira,No Es El Fin Del Mundo,No Es El Fin Del Mundo,8.0,https://open.spotify.com/track/2KuTzd3GhfjchUwGlbatjR,1995,9/16/95
4487,Rufus Thomas,Rufus Thomas,The Dog,Walking the Dog,8.0,https://open.spotify.com/track/6iFYsQckCCtGsabW0rXEPn,1963,2/9/63
1750,Forest For The Trees,The Forest & The Trees,Dream,Dreams,8.0,https://open.spotify.com/track/5Wmqqgzz9Cueht3QYFmbwg,1997,11/1/97
3452,Cat Stevens,Yusuf / Cat Stevens,Oh Very Young,Oh Very Young,8.0,https://open.spotify.com/track/7eiNxeOC8dvYAJWgTOu6xn,1974,3/16/74
1277,Bobby Valentino,Bobby V.,Tell Me,Tell Me,8.0,https://open.spotify.com/track/6kLZ1DzSxBkNVvdQm6CX0N,2005,7/16/05
1481,Melina Leon,Melina Leon,Que Sera De Ti,Que Sera De Ti - Balada,9.0,https://open.spotify.com/track/3OOT79tqLm0taYQqUqgKZO,2001,12/22/01
4413,Ernest,Ernest Ashworth,Pushed In A Corner,Pushed In A Corner,9.0,https://open.spotify.com/track/7uynDhv6kzCaf8skahz9nd,1964,11/7/64
2326,Jose Jose,José José,El,El Triste,9.0,https://open.spotify.com/track/1YICQeq7s1Q2QmaOU1CxwS,1989,7/8/89
2094,Linda Ronstadt,Linda Ronstadt,Frenesi,Frenesi (Frenzy),9.0,https://open.spotify.com/track/3wpTGQBkADgmwNhxahYxq1,1992,9/12/92
1428,Enrique Iglesias,Enrique Iglesias,Escapar [Escape],Escapar,9.0,https://open.spotify.com/track/6KnQHJvLVexroVxienplH1,2002,2/16/02
2095,Geoffrey Williams,Geoffrey Williams,It's Not A Love Thing,It's Not a Love Thing - UK Mix,9.0,https://open.spotify.com/track/0w5f7ZNFxBfiN6fdN8ICrp,1992,3/21/92
2330,Vesta,Vesta Williams,Congratulations,Congratulations,9.0,https://open.spotify.com/track/3PlxioD8I6FstWbIxinH0m,1989,9/9/89
2109,A Tribe Called Quest,A Tribe Called Quest,Scenario,Scenario - LP Mix,9.0,https://open.spotify.com/track/0301nLjG0ti26rx5ZmfqtP,1992,6/6/92
1632,Deja Vu,Déjà Vu Tasmin,My Heart Will Go On,My Heart Will Go On,9.0,https://open.spotify.com/track/6EZV3YJTrJMjIVRElFRkb7,1998,3/14/98
4214,Roscoe,Roscoe Robinson,Do It Right Now,Do It Right Now,9.0,https://open.spotify.com/track/4SgytAoJXAayS0jlFd1QwU,1966,12/17/66
318,The Beatles,The Beatles,Here Comes The Sun,Here Comes The Sun - Take 9,9.0,https://open.spotify.com/track/5M330VM7N8gPrYfia5nf25,2016,1/16/16
4198,Archie,Archie Campbell,The Men In My Little Girl's Life,The Men in My Little Girl's Life,9.0,https://open.spotify.com/track/5dZ9eYitngX8IWcZESO1JW,1966,1/22/66
2105,Big Audio,Big Audio Dynamite,The Globe,The Globe,9.0,https://open.spotify.com/track/26UgQ719aQ39QAHytxPuVJ,1992,2/15/92
1639,Reba,Reba McEntire,Forever Love,Forever Love,9.0,https://open.spotify.com/track/2HHvRZ2SOQy9oJTLwAcqb6,1998,8/1/98
2,Static & Ben El & Pitbull,Static & Ben El Pitbull Chesca,Subelo (Further Up),Subelo (Further Up),9.0,https://open.spotify.com/track/0g3PoSusX1yyIdMakRNNdQ,2020,2/15/20
