,Chart Artist Name,Spotify Artist Name,Chart Song Name,Spotify Song Name,Lev Dist,Predicted URL,Debut Year,Debut Date,Chart Appearances,Sp Artist Genres,Sp Album Genres,Sp Album Type,Sp Album Name
0,Dean Brody,Dean Brody,Brothers,Brothers,0.0,https://open.spotify.com/track/4wcz06MtcyL8OFBsxsT5rO,2008,12/6/08,Country,canadian contemporary country || canadian country || contemporary country || country || country road || modern country rock,,album,Dean Brody
0,Taylor Swift,Taylor Swift,White Horse,White Horse,0.0,https://open.spotify.com/track/6wn61Fzx9XMxQmieLpoIhW,2008,12/13/08,"Country, Hot100",dance pop || pop || post-teen pop,,album,Fearless
0,P!nk,P!nk,Sober,Sober,0.0,https://open.spotify.com/track/733ncRLzZQT5UtSPg1QmPc,2008,12/13/08,Hot100,dance pop || pop || post-teen pop,,album,Funhouse (Expanded Edition)
0,Tommy Torres,Tommy Torres,Por Un Beso Tuyo,Por Un Beso Tuyo,0.0,https://open.spotify.com/track/35kFq9xxprfCi6qEqEZzhx,2008,12/13/08,Latin,latin || latin pop || puerto rican pop,,album,Tarde O Temprano (Late Edition)
0,Jason Aldean,Jason Aldean,She's Country,She's Country,0.0,https://open.spotify.com/track/0PspNrE4MSjr1JeB4OW0jn,2008,12/13/08,"Country, Hot100",contemporary country || country || country road,,album,Wide Open
0,Fanny Lu,Fanny Lu,Tu No Eres Para Mi,Tú No Eres Para Mi,1.0,https://open.spotify.com/track/3df4fSoW5zsdNi5Wf3K5RP,2008,12/13/08,Latin,colombian pop || cumbia || ecuadorian pop || latin || latin pop || latin viral pop || pop reggaeton || tropical,,album,Dos
0,Jon McLaughlin,Jon McLaughlin,Beating My Heart,Beating My Heart,0.0,https://open.spotify.com/track/5ftlKtzThjmQWAloQBnguZ,2008,12/13/08,Christian,acoustic pop || indiecoustica || indy indie || neo mellow || piano rock || pop rock || viral pop,,album,OK Now
0,The Pussycat Dolls,The Pussycat Dolls,I Hate This Part,I Hate This Part,0.0,https://open.spotify.com/track/3tSuRiNgJmMqmYR23dCqnR,2008,12/13/08,Hot100,dance pop || girl group || hip pop || pop || pop rap || post-teen pop || r&b || urban contemporary,,album,Doll Domination (Deluxe)
0,Rascal Flatts,Rascal Flatts,Jingle Bell Rock,Jingle Bell Rock,0.0,https://open.spotify.com/track/5J1wyoee0SOPagQNvry6x9,2008,12/13/08,Country,contemporary country || country || country road,,single,Unwrapped - EP
0,The Veronicas,The Veronicas,Untouched,Untouched,0.0,https://open.spotify.com/track/0KlahhzNb98zyN83Vwae0l,2008,12/13/08,Hot100,australian pop || candy pop || dance pop || electropop || girl group || pop || post-teen pop,,album,Hook Me Up (US Version)
0,George Strait,George Strait,River Of Love,River Of Love,0.0,https://open.spotify.com/track/4GWDHnXmJBZfxe3DWZcPmg,2008,12/20/08,"Country, Hot100",contemporary country || country || country road,,album,Troubadour
0,Los Rieleros del Norte,Los Rieleros Del Norte,Auxilio,Auxilio,0.0,https://open.spotify.com/track/6tDbWrVScsvLK1QCcTrbub,2008,12/20/08,Latin,banda || cumbia || duranguense || grupera || norteno || norteno-sax || regional mexican,,album,Íconos 25 Éxitos
0,Faith Hill,Faith Hill,A Baby Changes Everything,A Baby Changes Everything,0.0,https://open.spotify.com/track/4w7cUvXp3lNZrbRNALywLI,2008,12/20/08,Country,contemporary country || country || country dawn || country road || pop rock,,album,Joy To The World
0,El Coyote y Su Banda Tierra Santa,El Coyote Y Su Banda Tierra Santa,Cita Con Un Invento,Cita Con Un Invento,0.0,https://open.spotify.com/track/4EIOfd2E5AaPbcFERa0UxC,2008,12/20/08,Latin,banda || grupera || norteno || ranchera || regional mexican || regional mexican pop,,compilation,Puros Trancazos De Bandas Matonas
0,Casting Crowns,Casting Crowns,While You Were Sleeping,While You Were Sleeping,0.0,https://open.spotify.com/track/1CRaBGPdac4WjMB7PoKIkl,2008,12/20/08,Christian,ccm || christian alternative rock || christian music || world worship || worship,,album,Peace On Earth
0,BarlowGirl,BarlowGirl,It's The Most Wonderful Time Of The Year,It's the Most Wonderful Time of the Year,0.0,https://open.spotify.com/track/4aLkA7Dfc74qDqafdp70U6,2008,12/20/08,Christian,ccm || christian alternative rock || christian music || worship,,album,Home for Christmas
0,Vicente Fernandez,Vicente Fernández,El Ultimo Beso,El Último Beso,2.0,https://open.spotify.com/track/5sQiPI9krkeb9aAvl7tDyn,2008,12/20/08,Latin,grupera || mariachi || ranchera,,album,Vicente Fernandez Para Siempre
0,Casting Crowns,Casting Crowns,I Heard The Bells On Christmas Day,I Heard The Bells On Christmas Day,0.0,https://open.spotify.com/track/6ZvGIWs3Vt4cmVkuycJaFM,2008,12/20/08,Christian,ccm || christian alternative rock || christian music || world worship || worship,,album,Peace On Earth
0,Rascal Flatts,Rascal Flatts,White Christmas,White Christmas,0.0,https://open.spotify.com/track/5XdtbNJcOIYc2pLMaQdCmQ,2008,12/20/08,Country,contemporary country || country || country road,,single,Unwrapped - EP
0,Britney Spears,Britney Spears,If U Seek Amy,If U Seek Amy,0.0,https://open.spotify.com/track/2hdy9Wt9qp7M7d0U3ossu2,2008,12/20/08,Hot100,dance pop || pop || pop rap || post-teen pop,,album,Circus (Deluxe Version)
0,James Otto,James Otto,These Are The Good Old Days,These Are the Good Ole Days,1.0,https://open.spotify.com/track/2b8hC1KbIcdgGkGSzrvggS,2008,12/20/08,Country,contemporary country || country || country road || modern country rock,,album,Sunset Man (Standard Version)
0,Britney Spears,Britney Spears,Shattered Glass,Shattered Glass,0.0,https://open.spotify.com/track/3sJx8qerYrs92oqVAa9S0Z,2008,12/20/08,Hot100,dance pop || pop || pop rap || post-teen pop,,album,Circus (Deluxe Version)
0,Francesca Battistelli,Francesca Battistelli,You're Here,You're Here,0.0,https://open.spotify.com/track/36RZFJ2VIx6dKs8ANTegX4,2008,12/20/08,Christian,anthem worship || ccm || christian alternative rock || christian music || worship,,album,Christmas
0,Kany Garcia,Kany Garcia,Estigma De Amor,Estigma de Amor,0.0,https://open.spotify.com/track/5NrjhZZUCqT5v5aabTcf66,2008,12/20/08,Latin,latin || latin pop || puerto rican pop || tropical,,album,Cualquier Día
0,The Ting Tings,The Ting Tings,That's Not My Name,That's Not My Name,0.0,https://open.spotify.com/track/2DNdEpV9UnsYjL6w1Dp1aS,2008,12/20/08,Hot100,alternative dance || dance pop || dance-punk || electropop || new rave,,album,We Started Nothing
0,Jeremy McComb,Jeremy McComb,Cold,Cold,0.0,https://open.spotify.com/track/2RhGtNl9SlB6CDA08cwu3T,2008,12/20/08,Country,modern country rock,,album,My Side of Town
0,Brandy,Brandy,Long Distance,Long Distance,0.0,https://open.spotify.com/track/1rsjEh7NopIh4Rx67P7ta6,2008,12/20/08,RAB,dance pop || hip hop || hip pop || neo soul || pop || pop rap || r&b || urban contemporary,,album,Human
0,Amy Grant,Amy Grant,I Need A Silent Night,I Need A Silent Night,0.0,https://open.spotify.com/track/6xYAo8n4XMv3xntKDHiQbi,2008,12/20/08,Christian,adult standards || christian alternative rock || christian music,,compilation,The Christmas Collection
0,Beyonce,Beyoncé,Diva,Diva,1.0,https://open.spotify.com/track/5Ssv6DaKrW0HczVqx6zXdl,2008,12/20/08,"Hot100, RAB",dance pop || pop || post-teen pop || r&b,,album,I AM...SASHA FIERCE
0,Britney Spears,Britney Spears,Circus,Circus,0.0,https://open.spotify.com/track/7jk7gqyEonmVVYahZN5zhW,2008,12/20/08,Hot100,dance pop || pop || pop rap || post-teen pop,,album,Circus (Deluxe Version)
0,Fee,Fee,All Creation Sing (Joy To The World),All Creation Sing (Joy To The World),0.0,https://open.spotify.com/track/2JgjU6boCPglgqusGcjZNk,2008,12/27/08,Christian,ccm || christian alternative rock || christian music || worship,,single,All Creation Sing (Joy To The World)
0,Adam Gregory,Adam Gregory,What It Takes,What It Takes,0.0,https://open.spotify.com/track/24ClS9uawcMKRnO6sigIRX,2008,12/27/08,Country,alberta country || canadian country || country road,,single,What It Takes
0,J. Holiday,J. Holiday,It's Yours,It's Yours,0.0,https://open.spotify.com/track/6emNre2j2rvBnCnwSyDboG,2008,12/27/08,RAB,bassline || dance pop || deep pop r&b || hip pop || pop rap || r&b || urban contemporary,,album,Round Two
0,Metro Station,Metro Station,Seventeen Forever,Seventeen Forever,0.0,https://open.spotify.com/track/1v0E30pA3wOBXuDxfsyOPa,2008,12/27/08,Hot100,electropowerpop || neon pop punk || pixie || pop punk,,album,Metro Station
0,Luke Bryan,Luke Bryan,Run Run Rudolph,Run Run Rudolph,0.0,https://open.spotify.com/track/6jSGVIEjnRhOl2c8JNx5cS,2008,12/27/08,Country,contemporary country || country || country road,,single,Country For Christmas
0,Rascal Flatts,Rascal Flatts,I'll Be Home For Christmas,I'll Be Home For Christmas,0.0,https://open.spotify.com/track/7K3i0GUuw4tdIy2BtXVqtW,2008,12/27/08,Country,contemporary country || country || country road,,single,Unwrapped - EP
0,DecembeRadio,DecembeRadio,God Rest Ye Merry Gentlemen,God Rest Ye Merry Gentlemen,0.0,https://open.spotify.com/track/3fU9qnoQuChnD4T3R0ebTH,2008,12/27/08,Christian,christian alternative rock || christian rock,,single,Comfort And Joy
0,Avant,Avant,When It Hurts,When It Hurts,0.0,https://open.spotify.com/track/00zqTWtvCWvDtAqoLRl6Sy,2008,12/27/08,"Hot100, RAB",dance pop || deep pop r&b || hip pop || neo soul || new jack swing || pop rap || r&b || urban contemporary,,album,Avant
0,Aaron Shust,Aaron Shust,God Has Come To Earth,God Has Come To Earth,0.0,https://open.spotify.com/track/2x1BqWoC3jkc8Aw7B1SKzd,2009,1/3/09,Christian,anthem worship || ccm || christian alternative rock || christian music || rock cristiano || world worship || worship,,album,Unto Us
0,Carrie Underwood,Carrie Underwood,Hark! The Herald Angels Sing,Hark! The Herald Angels Sing,0.0,https://open.spotify.com/track/0FH83qinp8Wyx36z33HMjU,2009,1/3/09,Country,contemporary country || country || country dawn || country road || dance pop || oklahoma country || pop || post-teen pop,,single,Hark! The Herald Angels Sing
0,Leona Lewis,Leona Lewis,Run,Run,0.0,https://open.spotify.com/track/4hrAKlxfblnG7llBEEX7TR,2009,1/3/09,Hot100,british soul || dance pop || europop || neo mellow || pop || post-teen pop || talent show || uk pop || urban contemporary,,album,Spirit
0,Darius Rucker,Darius Rucker,Winter Wonderland,Winter Wonderland,0.0,https://open.spotify.com/track/1R56MKAdkdE7fhhKtpw0FT,2009,1/3/09,Country,contemporary country || country || country road || modern country rock || pop rock,,album,Home For The Holidays
0,Gilberto Santa Rosa,Gilberto Santa Rosa,Me Gustan Las Navidades,Me Gustan las Navidades,0.0,https://open.spotify.com/track/4f1tQ7QYq0WihANZEdAGCp,2009,1/3/09,Latin,latin || salsa || salsa puertorriquena || tropical,,album,Una Navidad Con Gilberto
0,Scott Krippayne,Scott Krippayne,Crying For A Christmas,Crying for a Christmas,0.0,https://open.spotify.com/track/5gPjkPLzyxTH9DEZmUvOXp,2009,1/3/09,Christian,christian music || lds youth,,album,Not so Silent Night
0,Laura Story,Laura Story,Emmanuel,Emmanuel,0.0,https://open.spotify.com/track/2ZVFxVFU8NuVtroAvofNwo,2009,1/3/09,Christian,anthem worship || ccm || christian alternative rock || christian music || lds youth || world worship || worship,,album,God With Us
0,Casting Crowns,Casting Crowns,Joy To The World,Joy to the World,0.0,https://open.spotify.com/track/7zTXk6wF0oMYhP9MOhcyfD,2009,1/3/09,Christian,ccm || christian alternative rock || christian music || world worship || worship,,album,Peace On Earth
0,Josh Wilson,Josh Wilson,Angels We Have Heard On High,Angels We Have Heard On High,0.0,https://open.spotify.com/track/3hLhoFlK49iEY5Z7OtmLE5,2009,1/3/09,Christian,anthem worship || ccm || christian alternative rock || christian music || christian pop || worship,,album,Noel
0,Beto Cuevas,Beto Cuevas,Vuelvo,Vuelvo,0.0,https://open.spotify.com/track/4tjzE4v2zxOnFG8vKB51wC,2009,1/3/09,Latin,chilean rock || latin arena pop || latin pop || rock en espanol,,album,Miedo Escénico
0,Francesca Battistelli,Francesca Battistelli,Have Yourself A Merry Little Christmas,Have Yourself A Merry Little Christmas,0.0,https://open.spotify.com/track/7l6cZXhRmVaHvw0mgjQfCX,2009,1/3/09,Christian,anthem worship || ccm || christian alternative rock || christian music || worship,,album,Christmas
0,Gilberto Santa Rosa,Gilberto Santa Rosa,La Fiesta No Es Para Feos,La Fiesta No Es Para Feos,0.0,https://open.spotify.com/track/3Xad0OmFQv4FXYR4OopD7P,2009,1/10/09,Latin,latin || salsa || salsa puertorriquena || tropical,,album,Una Navidad Con Gilberto
0,Framing Hanley,Framing Hanley,Lollipop,Lollipop,0.0,https://open.spotify.com/track/49dFv4gH1SeY90FySDOwCE,2009,1/10/09,Hot100,alternative metal || christian rock || nu metal || pop emo || post-grunge || screamo,,album,The Moment (Digital Deluxe)
0,Miranda Cosgrove,Miranda Cosgrove,About You Now,About You Now,0.0,https://open.spotify.com/track/3oRMeMMJ1xUhBBpy2iGE2g,2009,1/10/09,Hot100,dance pop || post-teen pop || viral pop,,album,iCarly - Music From and Inspired by the Hit TV Show
0,Faith Hill,Faith Hill,Joy To The World!,Joy to the World,1.0,https://open.spotify.com/track/2NH9or10pZHcNITUb8xioI,2009,1/10/09,Country,contemporary country || country || country dawn || country road || pop rock,,album,Joy To The World
0,Carrie Underwood,Carrie Underwood,The First Noel,The First Noel,0.0,https://open.spotify.com/track/4Y1g0IL4EmiIDsgEM0xGeC,2009,1/10/09,Country,contemporary country || country || country dawn || country road || dance pop || oklahoma country || pop || post-teen pop,,single,The First Noel
0,RKM & Ken-Y,RKM Ken-Y,Cuerpo Sensual,Cuerpo Sensual,2.0,https://open.spotify.com/track/7wpvV95zBGf9hBDISlBXsh,2009,1/10/09,Latin,latin || latin hip hop || reggaeton || reggaeton flow || tropical || latin || latin hip hop || reggaeton || reggaeton flow || tropical,,album,The Royalty
0,Carrie Underwood,Carrie Underwood,O Holy Night,O Holy Night,0.0,https://open.spotify.com/track/166tN0RaL1EJJgICenEuBN,2009,1/10/09,Country,contemporary country || country || country dawn || country road || dance pop || oklahoma country || pop || post-teen pop,,single,O Holy Night
0,Demi Lovato,Demi Lovato,La La Land,La La Land,0.0,https://open.spotify.com/track/0M9VqYG0wVun054JIdwFO8,2009,1/10/09,Hot100,dance pop || pop || post-teen pop,,album,Don't Forget
0,Los Invasores de Nuevo Leon,Los Invasores De Nuevo León,Ahora Va La Mia,Ahora Va La Mia,1.0,https://open.spotify.com/track/7gNkOeaMLKRQOu1Xh7XrDd,2009,1/10/09,Latin,banda || grupera || norteno || ranchera || regional mexican,,album,Armor Aventurero
0,Miley Cyrus,Miley Cyrus,Fly On The Wall,Fly On The Wall,0.0,https://open.spotify.com/track/2f6s0AcBRBE0vIOU0NMdXw,2009,1/10/09,Hot100,dance pop || pop || post-teen pop,,album,Breakout
0,Playa Limbo,Playa Limbo,Asi Fue,Así Fue,1.0,https://open.spotify.com/track/6HtkiAnyiHAgAzUZ5U31rC,2009,1/10/09,Latin,dance pop || grupera || latin || latin arena pop || latin pop || mexican pop || rock en espanol,,single,Así Fue
0,Little Big Town,Little Big Town,Good Lord Willing,Good Lord Willing,0.0,https://open.spotify.com/track/2wnr45P5JjlRKhVd74NmLO,2009,1/17/09,Country,contemporary country || country || country dawn || country road || modern country rock,,album,A Place To Land
0,Kalimba,Kalimba,Se Te Olvido,Se Te Olvidó,1.0,https://open.spotify.com/track/0HpOft5SON0qXcoicEug2m,2009,1/17/09,Latin,cumbia || latin || latin arena pop || latin pop || mexican pop || pop || tropical,,album,Mi Otro Yo
0,Los Temerarios,Los Temerarios,Luz De Luna,Luz de Luna,0.0,https://open.spotify.com/track/70Ryna7npJoGVEDVDRiwXa,2009,1/17/09,Latin,banda || grupera || regional mexican,,album,Si Tu Te Vas
0,The Michael Gungor Band,The Michael Gungor Band,Ancient Skies,Ancient Skies,0.0,https://open.spotify.com/track/6oQBVzuXynvpb2FuFLHpD9,2009,1/17/09,Christian,christian indie,,album,Ancient Skies
0,Josh Gracin,Josh Gracin,Telluride,Telluride,0.0,https://open.spotify.com/track/7yWToCUibtWPo8Da0uImsc,2009,1/17/09,Country,contemporary country || country || country pop || country road || modern country rock,,album,We Weren't Crazy
0,MercyMe,MercyMe,Finally Home,Finally Home,0.0,https://open.spotify.com/track/4cDYDJg2tFzUGGwY1RqOeG,2009,1/17/09,Christian,ccm || christian alternative rock || christian indie || christian music || worship,,album,All That Is Within Me
0,David Crowder Band,David Crowder Band,"O, For A Thousand Tongues To Sing","O, For A Thousand Tongues To Sing",0.0,https://open.spotify.com/track/2ZicbtrMnz97j3WyFf4So4,2009,1/17/09,Christian,anthem worship || ccm || christian alternative rock || christian music || roots worship || worship,,album,Remedy
0,Jamie O'Neal,Jamie O'Neal,Like A Woman,Like A Woman,0.0,https://open.spotify.com/track/0dw2Zr3YkuxPOWuPESW0ws,2009,1/17/09,Country,contemporary country || country || country dawn || country road,,single,Like A Woman
0,Francesca Battistelli,Francesca Battistelli,Free To Be Me,Free to Be Me,0.0,https://open.spotify.com/track/5TXwU5dCw3h6Tsr0UC3APQ,2009,1/17/09,Christian,anthem worship || ccm || christian alternative rock || christian music || worship,,album,My Paper Heart
0,El Guero y Su Banda Centenario,El Güero y Su Banda Centenario,Ven Tu,Ven tu,1.0,https://open.spotify.com/track/1OdvzYq6mwnALj4lqaoFk6,2009,1/24/09,Latin,banda || duranguense || grupera || norteno || regional mexican,,album,Antes... y Despues
0,Craig Morgan,Craig Morgan,God Must Really Love Me,God Must Really Love Me,0.0,https://open.spotify.com/track/391V2jmxaLRwm5rqC2WJyR,2009,1/24/09,Country,contemporary country || country || country road || modern country rock || redneck,,album,That's Why
0,Ron Browz,Ron Browz,Jumping (Out The Window),Jumping (Out The Window),0.0,https://open.spotify.com/track/4nyxE9ib81Rxkd23t2N3bx,2009,1/24/09,"RAB, Rap",nyc rap || pop rap,,single,Jumping (Out The Window)
0,DecembeRadio,DecembeRadio,Believer,Believer,0.0,https://open.spotify.com/track/6s8TUriih8DnYoE2fOjZhO,2009,1/24/09,Christian,christian alternative rock || christian rock,,album,Live
0,Trent Tomlinson,Trent Tomlinson,That's How It Still Oughta Be,That's How It Still Oughta Be,0.0,https://open.spotify.com/track/795VSQCS3cn8VPoI6dSDNo,2009,1/24/09,Country,contemporary country || country || country pop || country road || modern country rock || redneck,,single,A Guy Like Me - EP
0,"Hector Acosta ""El Torito""","Héctor Acosta ""El Torito""",Con Que Ojos,Con Qué Ojos,2.0,https://open.spotify.com/track/1OgeDuLEbg5e4D3ZMtsHmK,2009,1/24/09,Latin,bachata || dominican pop || latin || tropical,,album,Mitad Mitad
0,Rosario,Rosario,No Dudaria,No Dudaría,1.0,https://open.spotify.com/track/0dOiWt7rQCL6ZLek1WA5eF,2009,1/24/09,Latin,cantautor || flamenco || latin pop || spanish pop,,album,Parte De Mi
0,El Trono de Mexico,El Trono de Mexico,Almas Gemelas,Almas Gemelas,0.0,https://open.spotify.com/track/2C2AkoaM0KvKuZ2OTTMmNp,2009,1/31/09,Latin,banda || duranguense || grupera || norteno || regional mexican,,album,Almas Gemelas
0,Arcangel,Arcangel,Por Amar A Ciegas,Por Amar A Ciegas,0.0,https://open.spotify.com/track/2BrfJdTXohQRtWBKsBTIp0,2009,1/31/09,Latin,latin || latin hip hop || reggaeton || trap latino || tropical,,album,El Fenomeno
0,La Quinta Estacion,La Quinta Estacion,Que Te Queria,Que Te Quería,1.0,https://open.spotify.com/track/08o98mbsha057E3xK3Hhid,2009,1/31/09,Latin,latin || latin arena pop || latin pop || pop || rock en espanol || spanish pop || spanish pop rock,,album,Recuérdame Con Cartas Y Algo Más... Los Exitos (Deluxe Edition)
0,Thriving Ivory,Thriving Ivory,Angels On The Moon,Angels On The Moon,0.0,https://open.spotify.com/track/0pRfOWb0VgT5o8bws4iHvf,2009,1/31/09,Hot100,neo mellow || piano rock || pop rock,,album,Thriving Ivory
0,John Rich,John Rich,Another You,Another You,0.0,https://open.spotify.com/track/65AVasCURByUhr7iNUoA4l,2009,1/31/09,Country,country road,,album,Son Of A Preacher Man
0,Rush Of Fools,Rush Of Fools,Lose It All,Lose It All,0.0,https://open.spotify.com/track/2JNDK9JcIA58VgA7HwiuCm,2009,1/31/09,Christian,ccm || christian alternative rock || christian music || worship,,album,Wonder of the World
0,Katy Perry,Katy Perry,Thinking Of You,Thinking Of You,0.0,https://open.spotify.com/track/3c9LVPh3MpeFoaAL5DBDK5,2009,1/31/09,Hot100,dance pop || pop || post-teen pop,,album,One Of The Boys
0,Disciple,Disciple,Whatever Reason,Whatever Reason,0.0,https://open.spotify.com/track/5IcRWFjr5O8qIF9YDQWwYK,2009,1/31/09,Christian,christian alternative rock || christian metal || christian music || christian rock,,album,Southern Hospitality
0,Tommy Torres,Tommy Torres,Imparable,Imparable,0.0,https://open.spotify.com/track/0p8vD6NhwJGV0FfsEVizIq,2009,1/31/09,Latin,latin || latin pop || puerto rican pop,,album,Tarde O Temprano (Late Edition)
0,Kelly Clarkson,Kelly Clarkson,My Life Would Suck Without You,My Life Would Suck Without You,0.0,https://open.spotify.com/track/4Dm32oO01YpIubCHaAtKkN,2009,1/31/09,Hot100,dance pop || neo mellow || pop || pop rock || post-teen pop || talent show || urban contemporary,,album,All I Ever Wanted
0,Conjunto Primavera,Conjunto Primavera,Mi Primera Vez,Mi Primera Vez,0.0,https://open.spotify.com/track/3NIFLt9tCDq8cG2boIvcEC,2009,1/31/09,Latin,banda || cumbia || grupera || norteno || ranchera || regional mexican,,album,35 Aniversario
0,"Eminem, Dr. Dre & 50 Cent",Eminem Dr. Dre 50 Cent,Crack A Bottle,Crack A Bottle,3.0,https://open.spotify.com/track/4dK00wCxlqWEeN8BoM1BHT,2009,1/31/09,"Hot100, Rap",detroit hip hop || g funk || hip hop || rap || g funk || gangster rap || hip hop || rap || west coast rap || east coast hip hop || gangster rap || hip hop || pop rap || queens hip hop || rap,,album,Relapse: Refill
0,"Ian Eskelin, Mark Stuart & Vicky Beeching",Ian Eskelin Mark Stuart Vicky Beeching,Lord,Lord,3.0,https://open.spotify.com/track/0bAJYn8Y5y7KelqIXxcivm,2009,1/31/09,Christian,uk worship || worship,,compilation,Your Name
0,Patrulla 81,Patrulla 81,Quiereme Mas,Quiéreme Más,2.0,https://open.spotify.com/track/6k3KUJhKSPRBApX4uyiiFl,2009,2/7/09,Latin,banda || cumbia || duranguense || grupera || norteno || regional mexican,,album,Quiéreme Más (Deluxe)
0,Mims,MiMS,Move (If You 'W'anna),Move (If You Wanna),2.0,https://open.spotify.com/track/3sDTZD8cxyuKT5oMZcVy5H,2009,2/7/09,"Hot100, RAB, Rap",pop rap,,album,Guilt
0,Franco de Vita,Franco De Vita,Cuando Tus Ojos Me Miran,Cuando Tus Ojos Me Miran,0.0,https://open.spotify.com/track/1nZr7ai85k4AufGRQ1mRBA,2009,2/7/09,Latin,latin || latin arena pop || latin pop || rock en espanol || tropical,,album,Simplemente La Verdad
0,Mark Harris,Mark Harris,One True God,One True God,0.0,https://open.spotify.com/track/3FCTah9rFoIoLO7l932SeX,2009,2/7/09,Christian,christian alternative rock || christian music || worship,,album,Windows And Walls
0,newsboys,Newsboys,In The Hands Of God,In The Hands Of God,0.0,https://open.spotify.com/track/5Ft2MhTPqDhzud72BsjB8s,2009,2/7/09,Christian,ccm || christian alternative rock || christian music || worship,,album,In The Hands Of God
0,U2,U2,Get On Your Boots,Get On Your Boots,0.0,https://open.spotify.com/track/2pcXHC2NXIByMRsgBKp66o,2009,2/7/09,Hot100,irish rock || permanent wave || rock,,album,No Line On The Horizon
0,Plain White T's,Plain White T's,"1, 2, 3, 4","1, 2, 3, 4",0.0,https://open.spotify.com/track/5VWmMZCfJ4yVkJw9ZLFXej,2009,2/7/09,Hot100,neo mellow || pop || pop punk || pop rock || post-teen pop,,album,Big Bad World
0,Beyonce,Beyoncé,At Last,At Last,1.0,https://open.spotify.com/track/0h87GbMRuU8ENP8LmdeA22,2009,2/7/09,Hot100,dance pop || pop || post-teen pop || r&b,,album,Music From The Motion Picture Cadillac Records
0,Red,Red,Never Be The Same,Never Be The Same,0.0,https://open.spotify.com/track/2m2FrjkQrHxEfFxHujRqVo,2009,2/14/09,Christian,alternative metal || christian alternative rock || christian rock || nu metal || post-grunge || rap rock,,album,Innocence & Instinct
0,Chris Tomlin,Chris Tomlin,I Will Rise,I Will Rise,0.0,https://open.spotify.com/track/7j1e730A8K1my1mM4knYmr,2009,2/14/09,Christian,ccm || christian alternative rock || christian music || world worship || worship,,album,How Great Is Our God: The Essential Collection
0,Ricardo Arjona,Ricardo Arjona,Sin Ti...Sin Mi,Sin Ti... Sin Mi,1.0,https://open.spotify.com/track/5aya0fxcTNh4HmH1GCdcyi,2009,2/14/09,Latin,cantautor || latin || latin arena pop || latin pop || rock en espanol || tropical,,album,5to Piso
0,Leona Lewis,Leona Lewis,I Will Be,I Will Be,0.0,https://open.spotify.com/track/2rVnxIk0QkCpHNWXElXtVk,2009,2/14/09,Hot100,british soul || dance pop || europop || neo mellow || pop || post-teen pop || talent show || uk pop || urban contemporary,,album,Spirit
0,Hechizeros Band,Hechizeros Band,El Sonidito,El Sonidito,0.0,https://open.spotify.com/track/6NtgFZiuSsMQrDUT2xXfzH,2009,2/14/09,Latin,banda || cumbia || duranguense || grupera || norteno || regional mexican,,album,Bailando Con La Banda Old School
0,Carrie Underwood,Carrie Underwood,The More Boys I Meet,The More Boys I Meet,0.0,https://open.spotify.com/track/2VU4frVNZE8cpqNXP0tk1B,2009,2/14/09,Country,contemporary country || country || country dawn || country road || dance pop || oklahoma country || pop || post-teen pop,,album,Carnival Ride
0,Third Day,Third Day,Run To You,Run To You,0.0,https://open.spotify.com/track/02CGOgER5DXqZpoIS6seJS,2009,2/14/09,Christian,ccm || christian alternative rock || christian music || worship,,album,Revelation
0,Keyshia Cole,Keyshia Cole,You Complete Me,You Complete Me,0.0,https://open.spotify.com/track/5T0LcVM6SwLX95hLedcseh,2009,2/21/09,"Hot100, RAB",dance pop || deep pop r&b || hip pop || neo soul || pop || pop rap || r&b || rap || urban contemporary,,album,A Different Me
0,GS Boyz,GS Boyz,Stanky Legg,Stanky Legg,0.0,https://open.spotify.com/track/51ttEPT6uBo9Uydycd4rdI,2009,2/21/09,"Hot100, RAB, Rap",dirty south rap || pop rap || rap || southern hip hop || trap,,compilation,Total Club Hits 3
0,Carolina Liar,Carolina Liar,Show Me What I'm Looking For,Show Me What I'm Looking For,0.0,https://open.spotify.com/track/2h8iXIwEdEnQywhFC4q5e5,2009,2/21/09,Hot100,modern alternative rock || neo mellow || pop rock,,album,Coming To Terms
0,Jazmine Sullivan,Jazmine Sullivan,"Lions, Tigers & Bears","Lions, Tigers & Bears",0.0,https://open.spotify.com/track/7zqM7Wm2xJLZ50qAnTLoHD,2009,2/21/09,"Hot100, RAB",alternative r&b || dance pop || deep pop r&b || hip pop || indie r&b || neo soul || pop || pop rap || r&b || urban contemporary,,album,Fearless
0,The Fray,The Fray,Absolute,Absolute,0.0,https://open.spotify.com/track/6sSDEFMeyf16WRDLRCXwTc,2009,2/21/09,Hot100,modern rock || neo mellow || piano rock || pop || pop rock,,album,The Fray
0,La Oreja de Van Gogh,La Oreja de Van Gogh,Inmortal,Inmortal,0.0,https://open.spotify.com/track/1YyTA0ysYP9F3ry6lqOJB4,2009,2/21/09,Latin,latin || latin arena pop || latin pop || mexican pop || spanish pop || spanish pop rock,,album,A las Cinco en el Astoria
0,Bruce Springsteen,Bruce Springsteen,Working On A Dream,Working On a Dream,0.0,https://open.spotify.com/track/08QZBupqwLXOalOpgiTi5e,2009,2/21/09,Hot100,classic rock || heartland rock || mellow gold || permanent wave || rock || singer-songwriter || soft rock,,album,Working On A Dream
